Datum,Zeitzone,von,bis,Datenkategorie,Datentyp,Einheit,Deutschland,AEP Knappheitskomponente,Mrl-Mol-Abweichung,Srl-Mol-Abweichung
12.05.2026,UTC,23:45,00:00,NRV-Saldo,Betrieblich,MW,-120.22,0.0,0.0,0.0
13.05.2026,UTC,00:00,00:15,NRV-Saldo,Betrieblich,MW,138.776,0.0,0.0,0.0
13.05.2026,UTC,00:15,00:30,NRV-Saldo,Betrieblich,MW,316.185,0.0,0.0,0.0
13.05.2026,UTC,00:30,00:45,NRV-Saldo,Betrieblich,MW,-195.073,0.0,0.0,0.0
13.05.2026,UTC,00:45,01:00,NRV-Saldo,Betrieblich,MW,-406.127,0.0,0.0,0.0
13.05.2026,UTC,01:00,01:15,NRV-Saldo,Betrieblich,MW,-368.984,0.0,0.0,0.0
13.05.2026,UTC,01:15,01:30,NRV-Saldo,Betrieblich,MW,-263.924,0.0,0.0,0.0
13.05.2026,UTC,01:30,01:45,NRV-Saldo,Betrieblich,MW,348.189,0.0,0.0,0.0
13.05.2026,UTC,01:45,02:00,NRV-Saldo,Betrieblich,MW,-25.609,0.0,0.0,0.0
13.05.2026,UTC,02:00,02:15,NRV-Saldo,Betrieblich,MW,-912.963,0.0,0.0,0.0
13.05.2026,UTC,02:15,02:30,NRV-Saldo,Betrieblich,MW,-423.42,0.0,0.0,0.0
13.05.2026,UTC,02:30,02:45,NRV-Saldo,Betrieblich,MW,331.468,0.0,0.0,0.0
13.05.2026,UTC,02:45,03:00,NRV-Saldo,Betrieblich,MW,576.601,0.0,0.0,0.0
13.05.2026,UTC,03:00,03:15,NRV-Saldo,Betrieblich,MW,358.596,0.0,0.0,0.0
13.05.2026,UTC,03:15,03:30,NRV-Saldo,Betrieblich,MW,578.583,0.0,0.0,0.0
13.05.2026,UTC,03:30,03:45,NRV-Saldo,Betrieblich,MW,3.136,0.0,0.0,0.0
13.05.2026,UTC,03:45,04:00,NRV-Saldo,Betrieblich,MW,-126.799,0.0,0.0,0.0
13.05.2026,UTC,04:00,04:15,NRV-Saldo,Betrieblich,MW,666.856,0.0,0.0,0.0
13.05.2026,UTC,04:15,04:30,NRV-Saldo,Betrieblich,MW,982.691,0.0,0.0,0.0
13.05.2026,UTC,04:30,04:45,NRV-Saldo,Betrieblich,MW,932.195,0.0,0.0,0.0
13.05.2026,UTC,04:45,05:00,NRV-Saldo,Betrieblich,MW,1095.67,0.0,0.0,0.0
13.05.2026,UTC,05:00,05:15,NRV-Saldo,Betrieblich,MW,1052.878,0.0,0.0,0.0
13.05.2026,UTC,05:15,05:30,NRV-Saldo,Betrieblich,MW,1199.751,0.0,0.0,0.0
13.05.2026,UTC,05:30,05:45,NRV-Saldo,Betrieblich,MW,1148.365,0.0,0.0,0.0
13.05.2026,UTC,05:45,06:00,NRV-Saldo,Betrieblich,MW,1006.85,0.0,0.0,0.0
13.05.2026,UTC,06:00,06:15,NRV-Saldo,Betrieblich,MW,941.268,0.0,0.0,0.0
13.05.2026,UTC,06:15,06:30,NRV-Saldo,Betrieblich,MW,657.356,0.0,0.0,0.0
13.05.2026,UTC,06:30,06:45,NRV-Saldo,Betrieblich,MW,452.6,0.0,0.0,0.0
13.05.2026,UTC,06:45,07:00,NRV-Saldo,Betrieblich,MW,-349.566,0.0,0.0,0.0
13.05.2026,UTC,07:00,07:15,NRV-Saldo,Betrieblich,MW,-636.595,0.0,0.0,0.0
13.05.2026,UTC,07:15,07:30,NRV-Saldo,Betrieblich,MW,38.416,0.0,0.0,0.0
13.05.2026,UTC,07:30,07:45,NRV-Saldo,Betrieblich,MW,712.057,0.0,0.0,0.0
13.05.2026,UTC,07:45,08:00,NRV-Saldo,Betrieblich,MW,569.732,0.0,0.0,0.0
13.05.2026,UTC,08:00,08:15,NRV-Saldo,Betrieblich,MW,-501.716,0.0,0.0,0.0
13.05.2026,UTC,08:15,08:30,NRV-Saldo,Betrieblich,MW,-1325.645,0.0,0.0,0.0
13.05.2026,UTC,08:30,08:45,NRV-Saldo,Betrieblich,MW,-1857.377,0.0,0.0,0.0
13.05.2026,UTC,08:45,09:00,NRV-Saldo,Betrieblich,MW,0.99,0.0,0.0,0.0
13.05.2026,UTC,09:00,09:15,NRV-Saldo,Betrieblich,MW,-534.509,0.0,0.0,0.0
13.05.2026,UTC,09:15,09:30,NRV-Saldo,Betrieblich,MW,-1318.607,0.0,0.0,0.0
13.05.2026,UTC,09:30,09:45,NRV-Saldo,Betrieblich,MW,-876.639,0.0,0.0,0.0
13.05.2026,UTC,09:45,10:00,NRV-Saldo,Betrieblich,MW,-349.684,0.0,0.0,0.0
13.05.2026,UTC,10:00,10:15,NRV-Saldo,Betrieblich,MW,-413.426,0.0,0.0,0.0
13.05.2026,UTC,10:15,10:30,NRV-Saldo,Betrieblich,MW,-339.39,0.0,0.0,0.0
13.05.2026,UTC,10:30,10:45,NRV-Saldo,Betrieblich,MW,-134.902,0.0,0.0,0.0
13.05.2026,UTC,10:45,11:00,NRV-Saldo,Betrieblich,MW,-507.398,0.0,0.0,0.0
13.05.2026,UTC,11:00,11:15,NRV-Saldo,Betrieblich,MW,563.36,0.0,0.0,0.0
13.05.2026,UTC,11:15,11:30,NRV-Saldo,Betrieblich,MW,488.37,0.0,0.0,0.0
13.05.2026,UTC,11:30,11:45,NRV-Saldo,Betrieblich,MW,443.578,0.0,0.0,0.0
13.05.2026,UTC,11:45,12:00,NRV-Saldo,Betrieblich,MW,603.699,0.0,0.0,0.0
13.05.2026,UTC,12:00,12:15,NRV-Saldo,Betrieblich,MW,559.838,0.0,0.0,0.0
13.05.2026,UTC,12:15,12:30,NRV-Saldo,Betrieblich,MW,-119.209,0.0,0.0,0.0
13.05.2026,UTC,12:30,12:45,NRV-Saldo,Betrieblich,MW,42.474,0.0,0.0,0.0
13.05.2026,UTC,12:45,13:00,NRV-Saldo,Betrieblich,MW,210.236,0.0,0.0,0.0
13.05.2026,UTC,13:00,13:15,NRV-Saldo,Betrieblich,MW,-355.993,0.0,0.0,0.0
13.05.2026,UTC,13:15,13:30,NRV-Saldo,Betrieblich,MW,44.704,0.0,0.0,0.0
13.05.2026,UTC,13:30,13:45,NRV-Saldo,Betrieblich,MW,-410.435,0.0,0.0,0.0
13.05.2026,UTC,13:45,14:00,NRV-Saldo,Betrieblich,MW,-366.681,0.0,0.0,0.0
13.05.2026,UTC,14:00,14:15,NRV-Saldo,Betrieblich,MW,-565.653,0.0,0.0,0.0
13.05.2026,UTC,14:15,14:30,NRV-Saldo,Betrieblich,MW,-613.602,0.0,0.0,0.0
13.05.2026,UTC,14:30,14:45,NRV-Saldo,Betrieblich,MW,211.954,0.0,0.0,0.0
13.05.2026,UTC,14:45,15:00,NRV-Saldo,Betrieblich,MW,-72.105,0.0,0.0,0.0
13.05.2026,UTC,15:00,15:15,NRV-Saldo,Betrieblich,MW,-204.041,0.0,0.0,0.0
13.05.2026,UTC,15:15,15:30,NRV-Saldo,Betrieblich,MW,-75.204,0.0,0.0,0.0
13.05.2026,UTC,15:30,15:45,NRV-Saldo,Betrieblich,MW,-631.671,0.0,0.0,0.0
13.05.2026,UTC,15:45,16:00,NRV-Saldo,Betrieblich,MW,339.96,0.0,0.0,0.0
13.05.2026,UTC,16:00,16:15,NRV-Saldo,Betrieblich,MW,482.859,0.0,0.0,0.0
13.05.2026,UTC,16:15,16:30,NRV-Saldo,Betrieblich,MW,551.878,0.0,0.0,0.0
13.05.2026,UTC,16:30,16:45,NRV-Saldo,Betrieblich,MW,-3.337,0.0,0.0,0.0
13.05.2026,UTC,16:45,17:00,NRV-Saldo,Betrieblich,MW,439.858,0.0,0.0,0.0
13.05.2026,UTC,17:00,17:15,NRV-Saldo,Betrieblich,MW,204.609,0.0,0.0,0.0
13.05.2026,UTC,17:15,17:30,NRV-Saldo,Betrieblich,MW,348.64,0.0,0.0,0.0
13.05.2026,UTC,17:30,17:45,NRV-Saldo,Betrieblich,MW,194.837,0.0,0.0,0.0
13.05.2026,UTC,17:45,18:00,NRV-Saldo,Betrieblich,MW,-17.243,0.0,0.0,0.0
13.05.2026,UTC,18:00,18:15,NRV-Saldo,Betrieblich,MW,93.555,0.0,0.0,0.0
13.05.2026,UTC,18:15,18:30,NRV-Saldo,Betrieblich,MW,470.214,0.0,0.0,0.0
13.05.2026,UTC,18:30,18:45,NRV-Saldo,Betrieblich,MW,837.495,0.0,0.0,0.0
13.05.2026,UTC,18:45,19:00,NRV-Saldo,Betrieblich,MW,398.974,0.0,0.0,0.0
13.05.2026,UTC,19:00,19:15,NRV-Saldo,Betrieblich,MW,-69.397,0.0,0.0,0.0
13.05.2026,UTC,19:15,19:30,NRV-Saldo,Betrieblich,MW,-276.92,0.0,0.0,0.0
13.05.2026,UTC,19:30,19:45,NRV-Saldo,Betrieblich,MW,-530.736,0.0,0.0,0.0
13.05.2026,UTC,19:45,20:00,NRV-Saldo,Betrieblich,MW,35.996,0.0,0.0,0.0
13.05.2026,UTC,20:00,20:15,NRV-Saldo,Betrieblich,MW,-130.514,0.0,0.0,0.0
13.05.2026,UTC,20:15,20:30,NRV-Saldo,Betrieblich,MW,-10.635,0.0,0.0,0.0
13.05.2026,UTC,20:30,20:45,NRV-Saldo,Betrieblich,MW,203.255,0.0,0.0,0.0
13.05.2026,UTC,20:45,21:00,NRV-Saldo,Betrieblich,MW,-100.63,0.0,0.0,0.0
13.05.2026,UTC,21:00,21:15,NRV-Saldo,Betrieblich,MW,76.695,0.0,0.0,0.0
13.05.2026,UTC,21:15,21:30,NRV-Saldo,Betrieblich,MW,226.842,0.0,0.0,0.0
13.05.2026,UTC,21:30,21:45,NRV-Saldo,Betrieblich,MW,50.004,0.0,0.0,0.0
13.05.2026,UTC,21:45,22:00,NRV-Saldo,Betrieblich,MW,-127.946,0.0,0.0,0.0
13.05.2026,UTC,22:00,22:15,NRV-Saldo,Betrieblich,MW,402.84,0.0,0.0,0.0
13.05.2026,UTC,22:15,22:30,NRV-Saldo,Betrieblich,MW,943.951,0.0,0.0,0.0
13.05.2026,UTC,22:30,22:45,NRV-Saldo,Betrieblich,MW,894.499,0.0,0.0,0.0
13.05.2026,UTC,22:45,23:00,NRV-Saldo,Betrieblich,MW,379.357,0.0,0.0,0.0
13.05.2026,UTC,23:00,23:15,NRV-Saldo,Betrieblich,MW,-427.878,0.0,0.0,0.0
13.05.2026,UTC,23:15,23:30,NRV-Saldo,Betrieblich,MW,-316.563,0.0,0.0,0.0
13.05.2026,UTC,23:30,23:45,NRV-Saldo,Betrieblich,MW,273.445,0.0,0.0,0.0
13.05.2026,UTC,23:45,00:00,NRV-Saldo,Betrieblich,MW,394.87,0.0,0.0,0.0
14.05.2026,UTC,00:00,00:15,NRV-Saldo,Betrieblich,MW,35.848,0.0,0.0,0.0
14.05.2026,UTC,00:15,00:30,NRV-Saldo,Betrieblich,MW,25.103,0.0,0.0,0.0
14.05.2026,UTC,00:30,00:45,NRV-Saldo,Betrieblich,MW,126.834,0.0,0.0,0.0
14.05.2026,UTC,00:45,01:00,NRV-Saldo,Betrieblich,MW,53.096,0.0,0.0,0.0
14.05.2026,UTC,01:00,01:15,NRV-Saldo,Betrieblich,MW,110.141,0.0,0.0,0.0
14.05.2026,UTC,01:15,01:30,NRV-Saldo,Betrieblich,MW,56.45,0.0,0.0,0.0
14.05.2026,UTC,01:30,01:45,NRV-Saldo,Betrieblich,MW,572.433,0.0,0.0,0.0
14.05.2026,UTC,01:45,02:00,NRV-Saldo,Betrieblich,MW,516.951,0.0,0.0,0.0
14.05.2026,UTC,02:00,02:15,NRV-Saldo,Betrieblich,MW,333.601,0.0,0.0,0.0
14.05.2026,UTC,02:15,02:30,NRV-Saldo,Betrieblich,MW,76.603,0.0,0.0,0.0
14.05.2026,UTC,02:30,02:45,NRV-Saldo,Betrieblich,MW,-166.841,0.0,0.0,0.0
14.05.2026,UTC,02:45,03:00,NRV-Saldo,Betrieblich,MW,-22.546,0.0,0.0,0.0
14.05.2026,UTC,03:00,03:15,NRV-Saldo,Betrieblich,MW,-291.991,0.0,0.0,0.0
14.05.2026,UTC,03:15,03:30,NRV-Saldo,Betrieblich,MW,-396.874,0.0,0.0,0.0
14.05.2026,UTC,03:30,03:45,NRV-Saldo,Betrieblich,MW,-185.943,0.0,0.0,0.0
14.05.2026,UTC,03:45,04:00,NRV-Saldo,Betrieblich,MW,415.794,0.0,0.0,0.0
14.05.2026,UTC,04:00,04:15,NRV-Saldo,Betrieblich,MW,348.052,0.0,0.0,0.0
14.05.2026,UTC,04:15,04:30,NRV-Saldo,Betrieblich,MW,10.161,0.0,0.0,0.0
14.05.2026,UTC,04:30,04:45,NRV-Saldo,Betrieblich,MW,-233.472,0.0,0.0,0.0
14.05.2026,UTC,04:45,05:00,NRV-Saldo,Betrieblich,MW,358.055,0.0,0.0,0.0
14.05.2026,UTC,05:00,05:15,NRV-Saldo,Betrieblich,MW,369.628,0.0,0.0,0.0
14.05.2026,UTC,05:15,05:30,NRV-Saldo,Betrieblich,MW,611.84,0.0,0.0,0.0
14.05.2026,UTC,05:30,05:45,NRV-Saldo,Betrieblich,MW,-191.874,0.0,0.0,0.0
14.05.2026,UTC,05:45,06:00,NRV-Saldo,Betrieblich,MW,-701.393,0.0,0.0,0.0
14.05.2026,UTC,06:00,06:15,NRV-Saldo,Betrieblich,MW,-1005.219,0.0,0.0,0.0
14.05.2026,UTC,06:15,06:30,NRV-Saldo,Betrieblich,MW,357.909,0.0,0.0,0.0
14.05.2026,UTC,06:30,06:45,NRV-Saldo,Betrieblich,MW,706.498,0.0,0.0,0.0
14.05.2026,UTC,06:45,07:00,NRV-Saldo,Betrieblich,MW,726.059,0.0,0.0,0.0
14.05.2026,UTC,07:00,07:15,NRV-Saldo,Betrieblich,MW,-874.232,0.0,0.0,0.0
14.05.2026,UTC,07:15,07:30,NRV-Saldo,Betrieblich,MW,-306.694,0.0,0.0,0.0
14.05.2026,UTC,07:30,07:45,NRV-Saldo,Betrieblich,MW,-505.31,0.0,0.0,0.0
14.05.2026,UTC,07:45,08:00,NRV-Saldo,Betrieblich,MW,-1243.845,0.0,0.0,0.0
14.05.2026,UTC,08:00,08:15,NRV-Saldo,Betrieblich,MW,-988.434,0.0,0.0,0.0
14.05.2026,UTC,08:15,08:30,NRV-Saldo,Betrieblich,MW,-1423.781,0.0,0.0,0.0
14.05.2026,UTC,08:30,08:45,NRV-Saldo,Betrieblich,MW,-1011.549,0.0,0.0,0.0
14.05.2026,UTC,08:45,09:00,NRV-Saldo,Betrieblich,MW,-453.46,0.0,0.0,0.0
14.05.2026,UTC,09:00,09:15,NRV-Saldo,Betrieblich,MW,-247.298,0.0,0.0,0.0
14.05.2026,UTC,09:15,09:30,NRV-Saldo,Betrieblich,MW,-491.698,0.0,0.0,0.0
14.05.2026,UTC,09:30,09:45,NRV-Saldo,Betrieblich,MW,-885.286,0.0,0.0,0.0
14.05.2026,UTC,09:45,10:00,NRV-Saldo,Betrieblich,MW,-661.77,0.0,0.0,0.0
14.05.2026,UTC,10:00,10:15,NRV-Saldo,Betrieblich,MW,-407.139,0.0,0.0,0.0
14.05.2026,UTC,10:15,10:30,NRV-Saldo,Betrieblich,MW,-127.153,0.0,0.0,0.0
14.05.2026,UTC,10:30,10:45,NRV-Saldo,Betrieblich,MW,-957.779,0.0,0.0,0.0
14.05.2026,UTC,10:45,11:00,NRV-Saldo,Betrieblich,MW,-366.378,0.0,0.0,0.0
14.05.2026,UTC,11:00,11:15,NRV-Saldo,Betrieblich,MW,92.897,0.0,0.0,0.0
14.05.2026,UTC,11:15,11:30,NRV-Saldo,Betrieblich,MW,-221.628,0.0,0.0,0.0
14.05.2026,UTC,11:30,11:45,NRV-Saldo,Betrieblich,MW,-254.679,0.0,0.0,0.0
14.05.2026,UTC,11:45,12:00,NRV-Saldo,Betrieblich,MW,-215.385,0.0,0.0,0.0
14.05.2026,UTC,12:00,12:15,NRV-Saldo,Betrieblich,MW,-33.483,0.0,0.0,0.0
14.05.2026,UTC,12:15,12:30,NRV-Saldo,Betrieblich,MW,-162.5,0.0,0.0,0.0
14.05.2026,UTC,12:30,12:45,NRV-Saldo,Betrieblich,MW,422.607,0.0,0.0,0.0
14.05.2026,UTC,12:45,13:00,NRV-Saldo,Betrieblich,MW,223.368,0.0,0.0,0.0
14.05.2026,UTC,13:00,13:15,NRV-Saldo,Betrieblich,MW,-517.973,0.0,0.0,0.0
14.05.2026,UTC,13:15,13:30,NRV-Saldo,Betrieblich,MW,-789.356,0.0,0.0,0.0
14.05.2026,UTC,13:30,13:45,NRV-Saldo,Betrieblich,MW,-61.658,0.0,0.0,0.0
14.05.2026,UTC,13:45,14:00,NRV-Saldo,Betrieblich,MW,-518.281,0.0,0.0,0.0
14.05.2026,UTC,14:00,14:15,NRV-Saldo,Betrieblich,MW,-99.619,0.0,0.0,0.0
14.05.2026,UTC,14:15,14:30,NRV-Saldo,Betrieblich,MW,-75.361,0.0,0.0,0.0
14.05.2026,UTC,14:30,14:45,NRV-Saldo,Betrieblich,MW,721.516,0.0,0.0,0.0
14.05.2026,UTC,14:45,15:00,NRV-Saldo,Betrieblich,MW,450.06,0.0,0.0,0.0
14.05.2026,UTC,15:00,15:15,NRV-Saldo,Betrieblich,MW,172.968,0.0,0.0,0.0
14.05.2026,UTC,15:15,15:30,NRV-Saldo,Betrieblich,MW,-201.572,0.0,0.0,0.0
14.05.2026,UTC,15:30,15:45,NRV-Saldo,Betrieblich,MW,-69.563,0.0,0.0,0.0
14.05.2026,UTC,15:45,16:00,NRV-Saldo,Betrieblich,MW,198.437,0.0,0.0,0.0
14.05.2026,UTC,16:00,16:15,NRV-Saldo,Betrieblich,MW,-269.484,0.0,0.0,0.0
14.05.2026,UTC,16:15,16:30,NRV-Saldo,Betrieblich,MW,-170.2,0.0,0.0,0.0
14.05.2026,UTC,16:30,16:45,NRV-Saldo,Betrieblich,MW,-739.041,0.0,0.0,0.0
14.05.2026,UTC,16:45,17:00,NRV-Saldo,Betrieblich,MW,-933.664,0.0,0.0,0.0
14.05.2026,UTC,17:00,17:15,NRV-Saldo,Betrieblich,MW,-423.923,0.0,0.0,0.0
14.05.2026,UTC,17:15,17:30,NRV-Saldo,Betrieblich,MW,-182.694,0.0,0.0,0.0
14.05.2026,UTC,17:30,17:45,NRV-Saldo,Betrieblich,MW,-73.781,0.0,0.0,0.0
14.05.2026,UTC,17:45,18:00,NRV-Saldo,Betrieblich,MW,-402.339,0.0,0.0,0.0
14.05.2026,UTC,18:00,18:15,NRV-Saldo,Betrieblich,MW,-898.184,0.0,0.0,0.0
14.05.2026,UTC,18:15,18:30,NRV-Saldo,Betrieblich,MW,-369.62,0.0,0.0,0.0
14.05.2026,UTC,18:30,18:45,NRV-Saldo,Betrieblich,MW,54.635,0.0,0.0,0.0
14.05.2026,UTC,18:45,19:00,NRV-Saldo,Betrieblich,MW,216.784,0.0,0.0,0.0
14.05.2026,UTC,19:00,19:15,NRV-Saldo,Betrieblich,MW,-132.954,0.0,0.0,0.0
14.05.2026,UTC,19:15,19:30,NRV-Saldo,Betrieblich,MW,-21.908,0.0,0.0,0.0
14.05.2026,UTC,19:30,19:45,NRV-Saldo,Betrieblich,MW,-156.432,0.0,0.0,0.0
14.05.2026,UTC,19:45,20:00,NRV-Saldo,Betrieblich,MW,-24.349,0.0,0.0,0.0
14.05.2026,UTC,20:00,20:15,NRV-Saldo,Betrieblich,MW,-26.049,0.0,0.0,0.0
14.05.2026,UTC,20:15,20:30,NRV-Saldo,Betrieblich,MW,204.85,0.0,0.0,0.0
14.05.2026,UTC,20:30,20:45,NRV-Saldo,Betrieblich,MW,542.396,0.0,0.0,0.0
14.05.2026,UTC,20:45,21:00,NRV-Saldo,Betrieblich,MW,314.351,0.0,0.0,0.0
14.05.2026,UTC,21:00,21:15,NRV-Saldo,Betrieblich,MW,436.748,0.0,0.0,0.0
14.05.2026,UTC,21:15,21:30,NRV-Saldo,Betrieblich,MW,209.62,0.0,0.0,0.0
14.05.2026,UTC,21:30,21:45,NRV-Saldo,Betrieblich,MW,50.309,0.0,0.0,0.0
14.05.2026,UTC,21:45,22:00,NRV-Saldo,Betrieblich,MW,313.486,0.0,0.0,0.0
14.05.2026,UTC,22:00,22:15,NRV-Saldo,Betrieblich,MW,-10.234,0.0,0.0,0.0
14.05.2026,UTC,22:15,22:30,NRV-Saldo,Betrieblich,MW,-512.168,0.0,0.0,0.0
14.05.2026,UTC,22:30,22:45,NRV-Saldo,Betrieblich,MW,91.091,0.0,0.0,0.0
14.05.2026,UTC,22:45,23:00,NRV-Saldo,Betrieblich,MW,271.03,0.0,0.0,0.0
14.05.2026,UTC,23:00,23:15,NRV-Saldo,Betrieblich,MW,836.913,0.0,0.0,0.0
14.05.2026,UTC,23:15,23:30,NRV-Saldo,Betrieblich,MW,589.833,0.0,0.0,0.0
14.05.2026,UTC,23:30,23:45,NRV-Saldo,Betrieblich,MW,54.585,0.0,0.0,0.0
14.05.2026,UTC,23:45,00:00,NRV-Saldo,Betrieblich,MW,-27.613,0.0,0.0,0.0
15.05.2026,UTC,00:00,00:15,NRV-Saldo,Betrieblich,MW,-105.23,0.0,0.0,0.0
15.05.2026,UTC,00:15,00:30,NRV-Saldo,Betrieblich,MW,-497.869,0.0,0.0,0.0
15.05.2026,UTC,00:30,00:45,NRV-Saldo,Betrieblich,MW,124.437,0.0,0.0,0.0
15.05.2026,UTC,00:45,01:00,NRV-Saldo,Betrieblich,MW,116.629,0.0,0.0,0.0
15.05.2026,UTC,01:00,01:15,NRV-Saldo,Betrieblich,MW,251.448,0.0,0.0,0.0
15.05.2026,UTC,01:15,01:30,NRV-Saldo,Betrieblich,MW,333.314,0.0,0.0,0.0
15.05.2026,UTC,01:30,01:45,NRV-Saldo,Betrieblich,MW,505.127,0.0,0.0,0.0
15.05.2026,UTC,01:45,02:00,NRV-Saldo,Betrieblich,MW,1053.197,0.0,0.0,0.0
15.05.2026,UTC,02:00,02:15,NRV-Saldo,Betrieblich,MW,601.405,0.0,0.0,0.0
15.05.2026,UTC,02:15,02:30,NRV-Saldo,Betrieblich,MW,273.857,0.0,0.0,0.0
15.05.2026,UTC,02:30,02:45,NRV-Saldo,Betrieblich,MW,107.294,0.0,0.0,0.0
15.05.2026,UTC,02:45,03:00,NRV-Saldo,Betrieblich,MW,675.887,0.0,0.0,0.0
15.05.2026,UTC,03:00,03:15,NRV-Saldo,Betrieblich,MW,-414.509,0.0,0.0,0.0
15.05.2026,UTC,03:15,03:30,NRV-Saldo,Betrieblich,MW,-49.01,0.0,0.0,0.0
15.05.2026,UTC,03:30,03:45,NRV-Saldo,Betrieblich,MW,-166.714,0.0,0.0,0.0
15.05.2026,UTC,03:45,04:00,NRV-Saldo,Betrieblich,MW,78.679,0.0,0.0,0.0
15.05.2026,UTC,04:00,04:15,NRV-Saldo,Betrieblich,MW,-238.445,0.0,0.0,0.0
15.05.2026,UTC,04:15,04:30,NRV-Saldo,Betrieblich,MW,-244.014,0.0,0.0,0.0
15.05.2026,UTC,04:30,04:45,NRV-Saldo,Betrieblich,MW,-260.416,0.0,0.0,0.0
15.05.2026,UTC,04:45,05:00,NRV-Saldo,Betrieblich,MW,-203.13,0.0,0.0,0.0
15.05.2026,UTC,05:00,05:15,NRV-Saldo,Betrieblich,MW,-64.942,0.0,0.0,0.0
15.05.2026,UTC,05:15,05:30,NRV-Saldo,Betrieblich,MW,-620.157,0.0,0.0,0.0
15.05.2026,UTC,05:30,05:45,NRV-Saldo,Betrieblich,MW,-329.575,0.0,0.0,0.0
15.05.2026,UTC,05:45,06:00,NRV-Saldo,Betrieblich,MW,-469.177,0.0,0.0,0.0
15.05.2026,UTC,06:00,06:15,NRV-Saldo,Betrieblich,MW,-624.335,0.0,0.0,0.0
15.05.2026,UTC,06:15,06:30,NRV-Saldo,Betrieblich,MW,-943.217,0.0,0.0,0.0
15.05.2026,UTC,06:30,06:45,NRV-Saldo,Betrieblich,MW,-838.002,0.0,0.0,0.0
15.05.2026,UTC,06:45,07:00,NRV-Saldo,Betrieblich,MW,-595.344,0.0,0.0,0.0
15.05.2026,UTC,07:00,07:15,NRV-Saldo,Betrieblich,MW,441.312,0.0,0.0,0.0
15.05.2026,UTC,07:15,07:30,NRV-Saldo,Betrieblich,MW,270.789,0.0,0.0,0.0
15.05.2026,UTC,07:30,07:45,NRV-Saldo,Betrieblich,MW,345.188,0.0,0.0,0.0
15.05.2026,UTC,07:45,08:00,NRV-Saldo,Betrieblich,MW,-289.039,0.0,0.0,0.0
15.05.2026,UTC,08:00,08:15,NRV-Saldo,Betrieblich,MW,-410.322,0.0,0.0,0.0
15.05.2026,UTC,08:15,08:30,NRV-Saldo,Betrieblich,MW,-351.103,0.0,0.0,0.0
15.05.2026,UTC,08:30,08:45,NRV-Saldo,Betrieblich,MW,28.132,0.0,0.0,0.0
15.05.2026,UTC,08:45,09:00,NRV-Saldo,Betrieblich,MW,211.639,0.0,0.0,0.0
15.05.2026,UTC,09:00,09:15,NRV-Saldo,Betrieblich,MW,341.802,0.0,0.0,0.0
15.05.2026,UTC,09:15,09:30,NRV-Saldo,Betrieblich,MW,527.251,0.0,0.0,0.0
15.05.2026,UTC,09:30,09:45,NRV-Saldo,Betrieblich,MW,514.444,0.0,0.0,0.0
15.05.2026,UTC,09:45,10:00,NRV-Saldo,Betrieblich,MW,275.098,0.0,0.0,0.0
15.05.2026,UTC,10:00,10:15,NRV-Saldo,Betrieblich,MW,-353.621,0.0,0.0,0.0
15.05.2026,UTC,10:15,10:30,NRV-Saldo,Betrieblich,MW,-358.714,0.0,0.0,0.0
15.05.2026,UTC,10:30,10:45,NRV-Saldo,Betrieblich,MW,-417.63,0.0,0.0,0.0
15.05.2026,UTC,10:45,11:00,NRV-Saldo,Betrieblich,MW,-99.458,0.0,0.0,0.0
15.05.2026,UTC,11:00,11:15,NRV-Saldo,Betrieblich,MW,-668.773,0.0,0.0,0.0
15.05.2026,UTC,11:15,11:30,NRV-Saldo,Betrieblich,MW,-191.993,0.0,0.0,0.0
15.05.2026,UTC,11:30,11:45,NRV-Saldo,Betrieblich,MW,104.685,0.0,0.0,0.0
15.05.2026,UTC,11:45,12:00,NRV-Saldo,Betrieblich,MW,-317.539,0.0,0.0,0.0
15.05.2026,UTC,12:00,12:15,NRV-Saldo,Betrieblich,MW,-366.738,0.0,0.0,0.0
15.05.2026,UTC,12:15,12:30,NRV-Saldo,Betrieblich,MW,-619.056,0.0,0.0,0.0
15.05.2026,UTC,12:30,12:45,NRV-Saldo,Betrieblich,MW,-1064.353,0.0,0.0,0.0
15.05.2026,UTC,12:45,13:00,NRV-Saldo,Betrieblich,MW,-904.883,0.0,0.0,0.0
15.05.2026,UTC,13:00,13:15,NRV-Saldo,Betrieblich,MW,203.278,0.0,0.0,0.0
15.05.2026,UTC,13:15,13:30,NRV-Saldo,Betrieblich,MW,-483.055,0.0,0.0,0.0
15.05.2026,UTC,13:30,13:45,NRV-Saldo,Betrieblich,MW,-778.633,0.0,0.0,0.0
15.05.2026,UTC,13:45,14:00,NRV-Saldo,Betrieblich,MW,-485.976,0.0,0.0,0.0
15.05.2026,UTC,14:00,14:15,NRV-Saldo,Betrieblich,MW,444.715,0.0,0.0,0.0
15.05.2026,UTC,14:15,14:30,NRV-Saldo,Betrieblich,MW,544.688,0.0,0.0,0.0
15.05.2026,UTC,14:30,14:45,NRV-Saldo,Betrieblich,MW,402.807,0.0,0.0,0.0
15.05.2026,UTC,14:45,15:00,NRV-Saldo,Betrieblich,MW,-86.573,0.0,0.0,0.0
15.05.2026,UTC,15:00,15:15,NRV-Saldo,Betrieblich,MW,-85.873,0.0,0.0,0.0
